data,categoria,titulo,descricao,url,texto,tema_gd,qtd_palavras,coletado_em
2026-08-18,Institucional,Reunião Pública da Diretoria da ANEEL será realizada excepcionalmente na segunda-feira (24),A RPO terá início às 9h e poderá ser acompanhada pelo canal da Agência no YouTube (www.youtube.com/aneel),https://www.gov.br/aneel/pt-br/assuntos/noticias/reuniao-publica-da-diretoria-da-aneel-sera-realizada-excepcionalmente-na-segunda-feira-24,"A Reunião Pública Ordinária da Diretoria da ANEEL (RPO) da próxima semana será realizada excepcionalmente na segunda-feira (24), às 9h, e não na terça-feira, como ocorre normalmente. A sessão será transmitida ao vivo pelo canal oficial da ANEEL no YouTube . A pauta da reunião estará disponível para consulta a partir desta quarta-feira (19), no portal da Agência, na página Pautas e Atas .",False,64,2026-09-21 20:23
2026-08-14,Institucional,ANEEL informa prorrogação de prazos devido à indisponibilidade do Sistema de Protocolo Digital - SPD,"Os prazos com vencimento originalmente previstos para ontem (13/8) ficam prorrogados automaticamente até as 23h59 de hoje, 14 de agosto de 2026.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-informa-prorrogacao-de-prazos-devido-a-indisponibilidade-do-sistema-de-protocolo-digital-spd,"A ANEEL informa que o Sistema de Protocolo Digital (SPD) apresentou indisponibilidade entre as 13h e 15h desta quinta-feira (13/8). De acordo com a Norma de Organização nº 56, de 9 de dezembro de 2024: Art. 46. § 2º Na hipótese prevista no § 1º, caso o SEI apresente indisponibilidade por motivo técnico conforme estabelecido nos arts. 47 e 48, o prazo será automaticamente prorrogado até as vinte e três horas e cinquenta e nove minutos do primeiro dia útil subsequente ao restabelecimento do sistema . Art. 47 § 2º Será caracterizada indisponibilidade por motivo técnico quando: I – e xceder 60 (sessenta) minutos, consecutivos ou acumulados, se ocorrida entre 6 (seis) horas e 23 (vinte e três) horas ; e II - ocorrer no intervalo entre 23 (vinte e três) horas e 23 horas e 59 minutos. Art. 48. Considera-se indisponibilidade do SEI, para fins desta Norma, a interrupção generalizada dos seguintes serviços ao público externo: I – protocolo de documentos ; II - consulta aos autos dos processos; III – login no acesso externo do SEI. Diante disso, os prazos com vencimento originalmente previstos para ontem (13/8) ficam prorrogados automaticamente até as 23h59 de hoje, 14 de agosto de 2026 .",False,203,2026-09-21 20:23
2026-08-11,Distribuição,ANEEL nega pedido da Enel São Paulo e mantém processo sobre recomendação de caducidade,"Com a decisão, permanece em curso a análise que poderá resultar na recomendação de extinção da concessão ao Ministério de Minas e Energia.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-nega-pedido-da-enel-sao-paulo-e-mantem-processo-sobre-recomendacao-de-caducidade,"A diretoria da Agência Nacional de Energia Elétrica (ANEEL) negou nesta terça-feira (11/8) o pedido da Enel Distribuição São Paulo (Enel SP) para que a Agência suspendesse o processo de recomendação de caducidade (extinção) do contrato de concessão de distribuição de energia. O processo foi iniciado em abril , quando a diretoria da ANEEL avaliou que a Enel SP não regularizou em definitivo as falhas e transgressões apontadas no Termo de Intimação 49/2024 referente ao restabelecimento do fornecimento de energia elétrica após interrupções, no contexto do atendimento a situações de emergência. A distribuidora apresentou desempenho insatisfatório e abaixo da média de outras distribuidoras durante eventos climáticos extremos ocorridos em 2023, 2024 e 2025. Nesses períodos, milhões de consumidores em 24 municípios na região metropolitana de São Paulo foram afetados por interrupções prolongadas de energia elétrica. O voto publicado pelo diretor-relator, Fernando Mosna, afastou as alegações da distribuidora e reiterou os argumentos considerados durante a deliberação da ANEEL em abril. O diretor ressaltou que a Enel SP não corrigiu, durante a ocorrência de um ciclone em dezembro de 2025, as falhas e transgressões fiscalizadas pela Agência nas ocorrências de 2023 e 2024. No pedido de reconsideração, a distribuidora sustentou, entre outros pontos, que haveria contradição na fundamentação adotada pela ANEEL ao avaliar sua atuação durante eventos climáticos extremos, uma vez que teriam sido utilizadas diferentes metodologias de análise, como o “pico simultâneo” de consumidores afetados e a duração total das interrupções de energia. Ao analisar a alegação da distribuidora, a Diretoria da ANEEL concluiu que não houve contradição. Segundo o voto aprovado, os diferentes indicadores foram empregados de forma complementar e evidenciaram, sob mais de uma perspectiva, que a atuação da distribuidora ficou abaixo dos níveis considerados aceitáveis durante os eventos analisados. A Diretoria ressaltou ainda que a discussão da Enel SP sobre o percentual de recomposição em 24 horas não era suficiente para invalidar a decisão porque o processo não se apoiou apenas nesse indicador, mas em um conjunto de não conformidades autônomas, incluindo elevado tempo de atendimento, interrupções prolongadas, falhas no plano de contingência e problemas na mobilização das equipes. A Enel SP também argumentou que, nos anos de 2023 e 2024, os parâmetros de avaliação de falhas em eventos climáticos extremos ainda estariam em desenvolvimento, sem a existência de um documento específico que orientasse a fiscalização, o que teria gerado incertezas quanto aos critérios aplicados. A ANEEL refutou essa alegação destacando que a fiscalização da Agência registrou e comunicou formalmente, em  diversas oportunidades, que a atuação da distribuidora era insuficiente à luz dos normativos em vigor.   Dessa forma, entendeu não haver lacuna regulatória que impedisse a avaliação das falhas identificadas. Com a negativa da ANEEL, segue o trâmite do  processo de recomendação de caducidade continua. A diretora da ANEEL Agnes da Costa, relatora do processo, enviou ofício para a Enel SP na última sexta-feira (7/8) com prazo de 10 dias corridos para que a distribuidora apresente suas alegações finais antes da deliberação pela diretoria da Agência. A decisão final sobre a caducidade do contrato compete ao Ministério de Minas e Energia.",False,513,2026-09-21 20:23
2026-08-11,Geração,"ANEEL homologa repasse preliminar de R$ 5,48 bilhões às distribuidoras, recurso utilizado para reduzir tarifas de energia no Norte e Nordeste","A Agência também aprovou o Efeito Tarifário Preliminar de 6,53% para reduzir as tarifas de forma equilibrada.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-homologa-repasse-preliminar-de-r-5-48-bilhoes-as-distribuidoras-recurso-utilizado-para-reduzir-tarifas-de-energia-no-norte-e-nordeste,"A Diretoria da Agência Nacional de Energia Elétrica (ANEEL) homologou hoje (11), durante Reunião Pública Ordinária, o Efeito Tarifário Limite Equilibrado (ETLEP) de 6,53% e a distribuição preliminar de R$ 5,48 bilhões às distribuidoras, provenientes da repactuação do Uso de Bem Público (UBP)¹ de usinas hidrelétricas. O percentual de 6,53% considera os resultados homologados dos processos tarifários de 2025 (Companhia Energética do Amapá, Energisa Acre e Energisa Rondônia) e os projetados para 2026 das demais distribuidoras das áreas da Superintendência do Desenvolvimento da Amazônia (Sudam) e da Superintendência do Desenvolvimento do Nordeste (Sudene), excluídos os efeitos dos próprios recursos de UBP e do reconhecimento ou reversão de diferimentos tarifários. O objetivo do ETLEP é garantir que os recursos do UBP promovam uma redução equilibrada dos efeitos tarifários entre as distribuidoras das áreas da Sudam e da Sudene, respeitando os resultados reais dos processos tarifários e evitando distorções. Já o valor preliminar de R$ 5,48 bilhões, decorrente da adesão de 24 concessões de Usinas Hidrelétricas ao programa de repactuação, possibilitou a substituição de pagamentos futuros de UBP por aportes na Conta de Desenvolvimento Energético (CDE). Com a repactuação das parcelas de UBP e o consequente aporte na CDE, conforme previso na Lei nº 15.235/2025, foi possível garantir a redução tarifária para consumidores do ambiente regulado nas regiões da Sudam e Sudene nos anos de 2025 e 2026, de acordo com as diretrizes da ANEEL. Por fim, a Diretoria determinou à Câmara de Comercialização de Energia Elétrica (CCEE) que efetue, em até 10 dias contados da publicação da decisão, as transferências conforme tabela a seguir: Distribuidora UBP Preliminar (ETLEP) R$ Valor a Ser Transferido (R$) Equatorial PA* 557.011.145,50 - Energisa TO 31.961.612,80 26.634.677,34 Equatorial MA* 398.298.148,11 - Amazonas Energia 655.155.815,44 573.261.338,51 Neoenergia Coelba 784.213.007,13 697.078.228,56 Equatorial PI* 274.546.872,16 - Equatorial CEA 174.483.993,52 155.096.883,12 Equatorial AL 264.206.594,62 231.180.770,30 Energisa AC 44.728.230,37 37.273.525,31 Neoenergia Pernambuco 220.791.545,42 196.259.151,49 Neoenergia Cosern 121.940.191,05 108.391.280,93 Energisa RO 509.725.162,76 424.770.968,97 Energisa SE 127.217.654,65 113.082.359,69 Enel CE 484.580.317,02 403.816.930,85 Sulgipe 14.792.932,23 12.327.443,53 Energisa PB* 269.498.576,39 - Roraima Energia 148.163.652,39 123.469.710,32 Energisa MT 358.297.228,05 318.486.424,93 Cercos - - Cemig-D 5.962.106,46 4.968.422,05 EDP ES 11.217.289,77 9.347.741,48 ELFSM* 27.904.169,98 - *Valores serão recalculados nos processos tarifários, quando as transferências serão definidas No caso das distribuidoras Cemig, EDP ES e Santa Maria, os recursos deverão ser direcionados somente às unidades consumidoras dos municípios pertencentes às áreas da Sudam ou da Sudene. ¹ UBP é o valor que determinadas hidrelétricas pagam à União pelo direito de explorar um bem público (o potencial de geração dos rios).",False,421,2026-09-21 20:23
2026-08-11,Distribuição,Disponíveis novos painéis com informações sobre indicadores de Inadimplência e de Segurança do Trabalho e Instalações,O objetivo é dar maior transparência aos indicadores apurados pelas distribuidoras e facilitar o acesso às informações pelo usuário,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/disponiveis-novos-paineis-com-informacoes-sobre-indicadores-de-inadimplencia-e-de-seguranca-do-trabalho-e-instalacoes,"Estão disponíveis no site da ANEEL dois novos painéis de dados, no portal relatórios, contendo informações acerca dos indicadores de Inadimplência e de Segurança Trabalho e Instalações, relacionados ao serviço público de distribuição de energia elétrica. O Workspace denominado “Indicadores da Distribuição” passa a agregar essas informações, em dois painéis interativos. Os novos painéis permitem diversas agregações dos dados, tais como informações por distribuidora, estado, região e Brasil. Também é possível personalizar várias informações utilizando os filtros disponíveis, bem como realizar o download dos dados apresentados. A iniciativa tem o objetivo de dar maior transparência aos indicadores apurados e ao processo de avaliação das distribuidoras, modernizar o conteúdo disponível e facilitar o acesso às informações pelos usuários. Acesse os novos painéis aqui .",False,123,2026-09-21 20:23
2026-08-11,Tarifas,Agência decide nova data para reajuste e revisão de tarifas da CEA  (Amapá),"Ao invés de 13 de dezembro, agora será 25 de maio",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/agencia-decide-nova-data-para-reajuste-e-revisao-de-tarifas-da-cea-amapa,"A Agência Nacional de Energia Elétrica (ANEEL) autorizou nesta terça-feira (11/8) a mudança de data contratual para que novas tarifas de energia elétricas da Companhia de Eletricidade do Amapá (CEA) comecem a vigorar devido a reajuste anual tarifário ou revisão tarifária periódica. A nova data passa a ser 25 de maio, ao invés da data tradicional prevista em contrato, que era 13 de dezembro. A alteração foi solicitada pelo Conselho de Consumidores de Energia Elétrica do Amapá (Conceap) para evitar dois processos tarifários em 2026, em intervalo reduzido, uma vez que o reajuste tarifário de 2025, cuja data contratual era 13 de dezembro daquele ano, somente foi homologado em abril de 2026. O Conselho argumentou a necessidade de adequar eventual aumento tarifário ao calendário financeiro da população do Amapá e afastar custos decorrentes do descasamento temporal. A concessionária concordou com a mudança a partir de ajustes financeiros.",False,147,2026-09-21 20:23
2026-08-11,Transmissão,ANEEL homologa resultado dos lotes de 7 a 10 do Leilão de Transmissão nº 1/2026,O Consórcio Olympus XX e a AXIA Energia Sul S.A. foram as proponentes vencedoras dos lotes de 7 a 10 da segunda etapa do certame,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-homologa-resultado-dos-lotes-de-7-a-10-do-leilao-de-transmissao-no-1-2026,"Em reunião da diretoria colegiada, nesta terça-feira (11/8), a Agência Nacional de Energia Elétrica (ANEEL) aprovou a homologação do resultado e adjudicação da segunda etapa do Leilão de Transmissão nº 1/2026 , referente aos lotes de 7 a 10. O certame, realizado em 3 de julho de 2026, em São Paulo, na sede da B3, foi realizado para contratar concessões do serviço público de transmissão de energia elétrica. Todos os proponentes dos quatro lotes da segunda etapa do Leilão de Transmissão nº 1/2026 entregaram os respectivos documentos e atenderam aos requisitos de habilitação. Os empreendimentos se localizam nos estados de Mato Grosso, Mato Grosso do Sul e São Paulo. - Homologação: é o ato pelo qual é ratificado todo o procedimento licitatório e conferido aos atos licitatórios aprovação para que produzam os efeitos jurídicos necessários. - Adjudicação: é o ato pelo qual a Administração Pública indica o contratante escolhido e lhe atribuiu o objeto da licitação. Assim, para que haja a homologação e a adjudicação, é necessário que a etapa de habilitação tenha sido concluída com êxito.",False,177,2026-09-21 20:23
2026-08-06,Participação social,Prazo prorrogado: Consulta Pública para aprimorar o Programa de Eficiência Energética recebe contribuições até 9 de setembro,,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/prazo-prorrogado-consulta-publica-para-aprimorar-o-programa-de-eficiencia-energetica-recebe-contribuicoes-ate-9-de-setembro,"A Agência Nacional de Energia Elétrica (ANEEL) prorrogou o prazo para o envio de contribuições à Consulta Pública nº 018/2026 , que submete à sociedade a Análise de Impacto Regulatório (AIR) voltada ao aperfeiçoamento do Programa de Eficiência Energética (PEE). Com a ampliação do período, as sugestões poderão ser encaminhadas até 9 de setembro de 2026. O que está em discussão A proposta em análise fundamenta-se no conceito E3P – Estratégia, Portfólio, Programa e Projeto, concebido para fortalecer o direcionamento estratégico dos investimentos do PEE. O modelo preserva a execução descentralizada pelas distribuidoras e, ao mesmo tempo, promove uma visão integrada e de longo prazo para o planejamento e a avaliação dos resultados. A principal mudança está na forma como os investimentos são planejados, executados e avaliados. Em vez de concentrar a gestão em projetos individualizados, o modelo passa a organizar as iniciativas em portfólios e programas, que reúnem projetos complementares voltados ao alcance de objetivos estratégicos. Participe! A documentação completa está disponível na página da Consulta Pública n.º 018/2026 , incluindo: • a Nota Técnica nº 571/2026-STE/ANEEL; • o Relatório de Análise de Impacto Regulatório n° 1/2026-STE/ANEEL; • o Estudo de Apoio na elaboração da AIR; e • o formulário eletrônico para envio de contribuições. Período de contribuições: até 9 de setembro de 2026 . Sua participação é fundamental para o aperfeiçoamento contínuo do Programa de Eficiência Energética.",False,229,2026-09-21 20:23
2026-08-06,Tarifas,ANEEL define quotas da RGR para geradoras e transmissoras no ciclo 2026/2027,Valores somam cerca de R$ 470 milhões para 108 concessionárias e contemplam ajustes referentes ao exercício de 2025 e anos anteriores.,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-define-quotas-da-rgr-para-geradoras-e-transmissoras-no-ciclo-2026-2027,"A Agência Nacional de Energia Elétrica (ANEEL) publicou hoje (6/8), por meio do Despacho nº 2.922/2026 , os valores das quotas da Reserva Global de Reversão (RGR) para 108 concessionárias de geração e transmissão. A RGR é um encargo do setor elétrico pago mensalmente pelos geradores e transmissores. As quotas serão recolhidas mensalmente por meio de boletos emitidos pela Câmara de Comercialização de Energia Elétrica (CCEE), que é gestora dos recursos da RGR. Os montantes fixados somam cerca de R$ 470 milhões e referem-se ao período de julho de 2026 a junho de 2027. Eles contemplam ajustes referentes ao exercício de 2025 e de anos anteriores. Estão obrigadas ao recolhimento da RGR as concessionárias de serviço público de transmissão de energia elétrica licitadas anteriormente a 12 de setembro de 2012 e as concessões de serviço público de transmissão e geração que não forem prorrogadas ou licitadas nos termos da Lei nº 12.783/2013.",False,152,2026-09-21 20:23
2026-08-05,Geração,Primeira Unidade Geradora da Usina Termelétrica Azulão I entra em operação comercial,"O empreendimento utiliza gás natural produzido no Campo de Azulão, localizado no estado do Amazonas.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/primeira-unidade-geradora-da-usina-termeletrica-azulao-i-entra-em-operacao-comercial,"A Unidade Geradora 1 (UG1) da Usina Termelétrica Azulão (UTE) I entrou em operação comercial a partir desta segunda-feira (4). A operação foi autorizada por meio do Despacho ANEEL nº 2.899, de 3/8/26. A usina, de titularidade da Azulão I Geração de Energia, está localizada no município de Silves, no Estado do Amazonas, e tem capacidade instalada de 361 MW. O empreendimento utiliza gás natural produzido no Campo de Azulão integrando, no mesmo sítio, a produção de gás e geração elétrica. A entrada em operação comercial da UTE Azulão I aumenta a oferta de geração despachável para o Sistema Interligado Nacional (SIN) e fortalece a segurança energética, especialmente no norte do país. A previsão para 2027 é da entrada em operação de cerca de 590 MW da UTE Azulão II. .",False,131,2026-09-21 20:23
2026-08-05,Leilão de transmissão,Leilão nº 4/2026: Informações sobre o Data Room da Afluente Transmissão de Energia já estão disponíveis,O Leilão de Transmissão nº 4/2026-ANEEL tem 9 lotes e contratará concessões do serviço público de transmissão de energia elétrica em nove estados brasileiros.,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/leilao-no-4-2026-informacoes-sobre-o-data-room-da-afluente-transmissao-de-energia-ja-estao-disponiveis,"A Comissão Permanente de Leilões – CPL da Agência Nacional de Energia Elétrica (ANEEL) informa que os documentos do Data Room relativos aos empreendimentos do Lote 1 do Leilão nº 4/2026 foram atualizados em 4/8/26 e estão disponíveis juntamente com os Relatórios R1 a R5 do lote. Os documentos estão vinculados ao Contrato de Concessão nº 1/2010, de titularidade da Afluente Transmissão de Energia Elétrica S.A. e em término de vigência. Um data room (sala de informações) é um ambiente virtual seguro que concentra dados técnicos, jurídicos e financeiros dos projetos para consulta dos investidores interessados. O Leilão de Transmissão nº 4/2026-ANEEL tem 9 lotes e contratará concessões do serviço público de transmissão de energia elétrica, com instalações localizadas nos estados do Amazonas, Bahia, Goiás, Mato Grosso do Sul, Pará, Paraíba, Paraná, Rondônia e São Paulo.",False,136,2026-09-21 20:23
2026-08-05,Eficiência energética,ANEEL abre Consulta Pública sobre a prestação de Contas relativa ao PROCEL,Contribuições serão recebidas entre 6 de agosto a 4 de setembro,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-abre-consulta-publica-sobre-a-prestacao-de-contas-relativa-ao-procel,"A Agência Nacional de Energia Elétrica (ANEEL) autorizou, nesta terça-feira ( 4/8) a abertura de Consulta Pública ( CP26/2026) sobre a Prestação de Contas do Quinto Plano de Aplicação de Recursos do Programa Nacional de Conservação de Energia Elétrica ( PROCEL), intitulado 5º PAR PROCEL. O objetivo da Agência é dar transparência e colher subsídios sobre a prestação de contas. A legislação (Lei 13.280/2016) estabelece que 20% dos recursos destinados para eficiência energética sejam destinados ao PROCEL. Por sua vez, os investimentos efetivamente realizados pelo Programa devem constar da Prestação de Contas. As contribuições poderão ser enviadas à ANEEL por formulário eletrônico no período entre 6 de agosto e 4 de setembro de 2026.  Documentos estarão disponíveis para consulta aqui .",False,121,2026-09-21 20:23
2026-08-05,Fiscalização,ANEEL recebe representantes da Enel-SP para tratar de recurso sobre processo de recomendação de caducidade,A reunião ocorreu na manhã desta quarta-feira (5/8) na sede da ANEEL em Brasília,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-recebe-representantes-da-enel-sp-para-tratar-de-recurso-sobre-processo-de-recomendacao-de-caducidade,"O diretor da Agência Nacional de Energia Elétrica (ANEEL), Fernando Mosna, recebeu nesta quarta-feira (5/8) representantes da concessionária Enel-SP para tratar do recurso apresentado pela distribuidora contra a decisão da Agência sobre processo de recomendação de caducidade da concessão da empresa para o Ministério de Minas e Energia (MME). O relator do processo ouviu os argumentos e esclarecimentos apresentados pela concessionária sobre os pontos do recurso apresentado. A reunião foi realizada a pedido da empresa e teve como objetivo permitir a exposição de alegações e fundamentos relacionados ao processo em análise.",False,91,2026-09-21 20:23
2026-08-04,Participação pública,Presidentes dos Conselhos de Consumidores têm mandato prorrogado por mais dois anos,A prorrogação refere-se apenas ao de Presidente dos Conselhos e é uma medida transitória.,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/presidentes-dos-conselhos-de-consumidores-tem-mandato-prorrogado-por-mais-dois-anos,"A Diretoria da Agência Nacional de Energia Elétrica (ANEEL) decidiu hoje (4), em Circuito Deliberativo Ordinário, permitir a recondução dos atuais Presidentes dos Conselhos de Consumidores pelo período improrrogável de mais dois anos. A decisão atende o pedido feito pelo Conselho Nacional de Consumidores de Energia Elétrica (CONACEN), no sentido de viabilizar a continuidade dos mandatos atualmente vigentes, diante do contexto institucional e setorial em que se inserem os Conselhos. A Diretoria decidiu, ainda, que a área técnica deve propor, no prazo de 120 dias, ajustes na Resolução Normativa nº 963, de 14 de dezembro de 2021, que assegurem maior previsibilidade, uniformidade e estabilidade no ciclo de renovação dos mandatos dos Conselhos de Consumidores. Ainda segundo a decisão, a medida excepcional é razoável diante do momento atual do setor elétrico brasileiro, caracterizado por elevada complexidade e por transformações estruturais relevantes, como a ampliação da geração distribuída, a abertura do mercado de energia, a transição energética e os desafios associados à modernização regulatória. Por fim, a proposta analisada é uma medida transitória, excepcional e de aplicação única, restrita ao cargo de Presidente e condicionada à indicação pelas entidades representativas, preservando-se, assim, o princípio da renovação e da oxigenação dos colegiados, que permanece como diretriz fundamental da REN nº 963, de 2021.",True,210,2026-09-21 20:23
2026-08-03,Participação social,Consulta Pública para aprimorar o Prêmio ANEEL de Inovação 2026 recebe contribuições até 17 de agosto,"O Prêmio ANEEL de Inovação reconhece anualmente empresas, pesquisadores e profissionais que se destacam no desenvolvimento de soluções inovadoras para o setor elétrico.",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/consulta-publica-para-aprimorar-o-premio-aneel-de-inovacao-2026-recebe-contribuicoes-ate-17-de-agosto,"A ANEEL abriu a Consulta Pública n.º 021/2026 com o objetivo de receber contribuições para o aprimoramento do Edital do Prêmio ANEEL de Inovação 2026. A Consulta ficará aberta até 17 de agosto de 2026. O Prêmio ANEEL de Inovação reconhece anualmente empresas, pesquisadores e profissionais que se destacam no desenvolvimento de soluções inovadoras para o setor elétrico, no âmbito do Programa de Pesquisa, Desenvolvimento e Inovação (PDI) da Agência. Para a edição de 2026, serão considerados os resultados obtidos ao longo do ano de 2025. Principais propostas de aprimoramento A proposta submetida à consulta pública contempla, entre outras, as seguintes alterações: Revisão da metodologia da categoria “Menção Honrosa” , que passará a considerar não apenas o indicador relacionado aos investimentos em instituições das regiões Norte, Nordeste e Centro-Oeste (KR20), mas também o volume financeiro efetivamente investido e o desempenho acima dos percentuais regulatórios mínimos. Ampliação da categoria “Pessoa Inovadora do PDI ANEEL” , permitindo que cada empresa indique até quatro candidatos (dois pesquisadores e dois profissionais), com incentivo à igualdade de gênero, por meio da indicação de um homem e uma mulher em cada subcategoria. Atualização da classificação de porte das empresa s, considerando a Receita Operacional Líquida (ROL) de 2025: Pequeno porte: até R$ 60 milhões; Médio porte: acima de R$ 60 milhões até R$ 240 milhões; Grande porte: acima de R$ 240 milhões. Ampliação do número de premiações , que poderá alcançar até 20 reconhecimentos distribuídos entre as categorias de empresas, menção honrosa, pesquisadores e profissionais, entre os três segmentos: geração, transmissão e distribuição. Participe! A documentação completa, incluindo a Nota Técnica nº 588/2026-STE/ANEEL, a minuta do edital e o formulário eletrônico para envio de contribuições estão disponíveis na página da Consulta Pública n.º 021/2026 . Período de contribuições: até 17 de agosto de 2026. Sua participação é fundamental para o aperfeiçoamento contínuo do Prêmio ANEEL de Inovação e para o fortalecimento do ecossistema de inovação do setor elétrico brasileiro.",False,323,2026-09-21 20:23
2026-07-31,Fiscalização,Medidas adotadas pela Light e Enel Rio para restabelecimento da energia continuam sendo acompanhadas pela ANEEL,Lideranças da ANEEL cumpriram agenda durante todo o dia no estado do Rio de Janeiro para acompanhar de perto as ações das distribuidoras para retomada do serviço de energia elétrica.,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/medidas-adotadas-pela-light-e-enel-rio-para-restabelecimento-da-energia-continuam-sendo-acompanhadas-pela-aneel,"O diretor-geral da Agência Nacional de Energia Elétrica (ANEEL), Sandoval Feitosa, e o superintendente de Fiscalização da Agência, Giácomo Bassi, acompanharam hoje (31) em campo as ações da Light para o restabelecimento total do fornecimento de energia no Estado do Rio de Janeiro. Durante todo o dia, eles acompanharam de perto a mobilização das equipes e os recursos empregados na recomposição da rede. Além disso, verificaram as medidas emergenciais em andamento para reduzir os impactos à população. Durante a agenda, as lideranças da ANEEL também participaram de reuniões com representantes da Enel Distribuição Rio, que detalharam as medidas que estão sendo adotadas para restabelecer a energia no estado e apresentaram o plano de contingência adotado pela empresa. A Enel Distribuição Rio e a Light dividem o atendimento de energia elétrica no Rio de Janeiro. A Light atende a capital e a Baixada Fluminense, e a Enel Rio cobre a maior parte do interior e do litoral do estado. As áreas de concessão das distribuidoras foram afetadas pelos fortes vendavais na última quarta-feira (29). A ANEEL continuará monitorando a atuação das empresas e fiscalizando o cumprimento das obrigações das concessionárias, de modo a assegurar que os consumidores tenham o serviço restabelecido e que todas as medidas necessárias sejam adotadas para a normalização do sistema elétrico nas áreas atingidas. .",False,218,2026-09-21 20:23
2026-07-31,Bandeira tarifária,Bandeira Tarifária continua amarela em agosto,"Condições menos favoráveis de geração de energia mantém cobrança adicional de R$ 1,885 na conta de luz a cada 100 quilowatts-hora (kWh) consumidos",https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/bandeira-tarifaria-continua-amarela-em-agosto,"A Agência Nacional de Energia Elétrica (ANEEL) informou nesta sexta-feira (31) que a bandeira tarifária para agosto de 2026 será amarela, repetindo o cenário observado nos meses de maio, junho e julho. A sinalização reflete condições menos favoráveis de geração de energia no País em razão do período seco, quando há redução nos níveis dos reservatórios das hidrelétricas e necessidade de acionamento de usinas termelétricas, que possuem custo mais elevado. Na prática, a bandeira amarela indica cobrança adicional de R$ 1,885 na conta de luz, a cada 100 quilowatts-hora (kWh) consumidos. O sistema de Bandeiras Tarifárias permite que os consumidores acompanhem, mês a mês, as condições de geração de energia no Brasil e os custos associados ao seu fornecimento. O mecanismo funciona como um sinalizador que torna mais transparente o custo real da energia para a população. Diante desse cenário, a ANEEL reforça a importância do uso consciente da energia elétrica. Pequenas mudanças de hábito podem contribuir para reduzir o consumo e ajudar no controle dos gastos com a conta de luz. Entenda como funcionam as bandeiras:",False,177,2026-09-21 20:23
2026-07-30,Fiscalização,ANEEL verifica ações da Light para restabelecimento do serviço de energia após vendavais no Rio de Janeiro,Reunião entre ANEEL e light ocorreu nesta quinta-feira (30/7) na sede da empresa no Rio de Janeiro,https://www.gov.br/aneel/pt-br/assuntos/noticias/2026-defeso-eleitoral/aneel-verifica-acoes-da-light-para-restabelecimento-do-servico-de-energia-apos-vendavais-no-rio-de-janeiro,"O diretor-geral da ANEEL, Sandoval Feitosa, e o superintendente de Fiscalização da Agência, Giácomo Bassi, realizaram reunião in loco com representantes da Light para acompanhar as providências adotadas pela distribuidora para restabelecer o fornecimento de energia às áreas afetadas pelos fortes vendavais que atingiram o Estado do Rio de Janeiro. O encontro teve como objetivo verificar a mobilização das equipes de campo, os recursos empregados na recomposição da rede elétrica e as medidas emergenciais em andamento para reduzir os impactos à população. Durante a agenda, os representantes da Light detalharam o plano de contingência adotado pela empresa, incluindo o reforço das equipes de atendimento, a priorização de serviços essenciais, além da atuação nas regiões mais afetadas pelos danos à infraestrutura elétrica. A fiscalização da ANEEL acompanhou as informações apresentadas pela distribuidora e avaliou as ações executadas para garantir a retomada do serviço com segurança e no menor prazo possível. A ANEEL continuará monitorando a atuação da Light e fiscalizando o cumprimento das obrigações da concessionária, de modo a assegurar que os consumidores tenham o serviço restabelecido e que todas as medidas necessárias sejam adotadas para a normalização do sistema elétrico nas áreas atingidas. .",False,194,2026-09-21 20:23
